"e.exe","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option"
"e.exe","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option"
"e.exe","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers"
"e.exe","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers\TransparentEnabled"
"e.exe","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers\AuthenticodeEnabled"
"e.exe","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers"
"e.exe","RegOpenKey","HKCU\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers"
"e.exe","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option"
"e.exe","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option"
"e.exe","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager\AppCompatibility"
"e.exe","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager\AppCompatibility"
"e.exe","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat"
"e.exe","QuerySecurityFile","C:\Windows\System32\cmd.exe"
"e.exe","QueryBasicInformationFile","C:\Windows\System32\cmd.exe"
"e.exe","CreateFile","C:\Windows\System32\apphelp.dll"
"e.exe","QueryBasicInformationFile","C:\Windows\System32\apphelp.dll"
"e.exe","CloseFile","C:\Windows\System32\apphelp.dll"
"e.exe","CreateFile","C:\Windows\System32\apphelp.dll"
"e.exe","CreateFileMapping","C:\Windows\System32\apphelp.dll"
"e.exe","CreateFileMapping","C:\Windows\System32\apphelp.dll"
"e.exe","Load Image","C:\Windows\System32\apphelp.dll"
"e.exe","CloseFile","C:\Windows\System32\apphelp.dll"
"e.exe","Load Image","C:\Windows\System32\cmd.exe"
"e.exe","CreateFile","C:\Windows\AppPatch\sysmain.sdb"
"e.exe","QueryStandardInformationFile","C:\Windows\AppPatch\sysmain.sdb"
"e.exe","CreateFileMapping","C:\Windows\AppPatch\sysmain.sdb"
"e.exe","QueryStandardInformationFile","C:\Windows\AppPatch\sysmain.sdb"
"e.exe","CreateFileMapping","C:\Windows\AppPatch\sysmain.sdb"
"e.exe","QueryStandardInformationFile","C:\Windows\AppPatch\sysmain.sdb"
"e.exe","CreateFile","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32\cmd.exe"
"e.exe","CloseFile","C:\Windows\System32"
"e.exe","CreateFile","C:\Windows\System32\cmd.exe"
"e.exe","QueryBasicInformationFile","C:\Windows\System32\cmd.exe"
"e.exe","CloseFile","C:\Windows\System32\cmd.exe"
"e.exe","CreateFile","C:\"
"e.exe","QueryDirectory","C:\Windows"
"e.exe","CloseFile","C:\"
"e.exe","CreateFile","C:\Windows"
"e.exe","QueryDirectory","C:\Windows\system32"
"e.exe","CloseFile","C:\Windows"
"e.exe","CreateFile","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32\cmd.exe"
"e.exe","CloseFile","C:\Windows\System32"
"e.exe","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders"
"e.exe","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders\Cache"
"e.exe","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders"
"e.exe","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers"
"e.exe","RegOpenKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers"
"e.exe","RegQueryValue","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers\C:\Windows\System32\cmd.exe"
"e.exe","RegCloseKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers"
"e.exe","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Custom\cmd.exe"
"e.exe","CreateFile","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32\*"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
"e.exe","QueryDirectory","C:\Windows\System32"
